fips,county,cbsa,msa_name,cluster_core,county_cat,is_center,naics,industry,estabs,emp,wages,avg_pay,weekly_wage,lq_emp,lq_pay,disclosure_code
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,445291,NAICS 445291 Baked goods retailers,30,303,10875076,35901,690,0.92,0.94,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,445292,NAICS 445292 Confectionery and nut retailers,17,70,1423072,20378,392,0.21,0.65,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,445298,NAICS 445298 All other specialty food retailers,56,476,22057032,46314,891,0.36,1.14,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,445320,"NAICS 445320 Beer, wine, and liquor retailers",360,2205,128643259,58337,1122,0.8,1.62,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,449110,NAICS 449110 Furniture retailers,305,3547,268710519,75766,1457,1.06,1.15,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,449121,NAICS 449121 Floor covering retailers,88,823,58530957,71148,1368,0.74,0.92,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,449122,NAICS 449122 Window treatment retailers,36,234,16662809,71183,1369,1.16,1.0,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,449129,NAICS 449129 All other home furnishings retailers,118,1327,43194293,32542,626,0.63,0.71,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,449210,NAICS 449210 Electronics and appliance retailers,625,7566,429224394,56728,1091,1.15,0.74,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,455110,NAICS 455110 Department stores,160,13061,369346061,28278,544,0.85,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,455211,NAICS 455211 Warehouse clubs and supercenters,83,20197,701177807,34717,668,0.78,0.84,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,455219,NAICS 455219 All other general merchandise retailers,632,5933,169180575,28515,548,0.61,0.81,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,456110,NAICS 456110 Pharmacies and drug retailers,918,9224,467897402,50727,976,0.81,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,456120,"NAICS 456120 Cosmetics, beauty supplies, and perfume retailers",323,2536,67566038,26647,512,0.87,0.66,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,456130,NAICS 456130 Optical goods retailers,148,764,30164661,39500,760,0.66,0.7,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,456191,NAICS 456191 Food (health) supplement retailers,140,676,32955691,48757,938,0.88,0.95,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,456199,NAICS 456199 All other health and personal care retailers,92,466,28922510,62077,1194,0.42,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,457110,NAICS 457110 Gasoline stations with convenience stores,1745,10384,309404776,29796,573,0.74,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,457120,NAICS 457120 Other gasoline stations,143,1140,56583453,49638,955,0.77,1.12,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,457210,NAICS 457210 Fuel dealers,20,282,32400923,114897,2210,0.25,1.37,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,458110,NAICS 458110 Clothing and clothing accessories retailers,1071,13218,379547752,28715,552,0.98,0.79,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,458210,NAICS 458210 Shoe retailers,195,2497,58393531,23390,450,0.91,0.67,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,458310,NAICS 458310 Jewelry retailers,285,2236,105198422,47042,905,1.27,0.75,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,458320,NAICS 458320 Luggage and leather goods retailers,6,21,1196700,58139,1118,0.11,0.81,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459110,NAICS 459110 Sporting goods retailers,191,4316,135178811,31322,602,0.91,0.82,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459120,"NAICS 459120 Hobby, toy, and game retailers",143,2134,56746137,26597,511,1.07,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459130,"NAICS 459130 Sewing, needlework, and piece goods retailers",38,383,10526762,27515,529,0.74,1.03,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459140,NAICS 459140 Musical instrument and supplies retailers,43,405,13481379,33294,640,0.76,0.77,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459210,NAICS 459210 Book retailers and news dealers,83,810,21922950,27063,520,0.74,0.76,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459310,NAICS 459310 Florists,95,472,16958609,35923,691,0.49,1.07,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459410,NAICS 459410 Office supplies and stationery retailers,87,1293,64621157,49994,961,1.15,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459420,"NAICS 459420 Gift, novelty, and souvenir retailers",222,2357,56182902,23838,458,1.11,0.74,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459510,NAICS 459510 Used merchandise retailers,213,2135,63532709,29759,572,0.67,0.87,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459910,NAICS 459910 Pet and pet supplies retailers,131,1632,51218544,31387,604,0.74,0.71,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459920,NAICS 459920 Art dealers,45,105,5484338,52108,1002,0.36,0.62,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459930,NAICS 459930 Manufactured (mobile) home dealers,14,73,10213610,139594,2684,0.36,1.38,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459991,"NAICS 459991 Tobacco, electronic cigarette, and other smoking supplies retailers",292,967,25510979,26388,507,0.48,0.67,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,459999,NAICS 459999 All other miscellaneous retailers,387,1824,102836500,56393,1084,0.62,0.78,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,481111,NAICS 481111 Scheduled passenger air transportation,31,19942,2353446477,118016,2270,2.62,0.95,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,481112,NAICS 481112 Scheduled freight air transportation,11,148,16078094,108331,2083,0.67,1.15,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,481211,NAICS 481211 Nonscheduled chartered passenger air transportation,40,944,115385948,122296,2352,1.47,0.81,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,481212,NAICS 481212 Nonscheduled chartered freight air transportation,15,317,43473253,137068,2636,1.96,0.99,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,481219,NAICS 481219 Other nonscheduled air transportation,9,54,5915150,109709,2110,0.5,0.71,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,482111,NAICS 482111 Line-haul railroads,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483111,NAICS 483111 Deep sea freight transportation,45,874,141465720,161953,3114,5.37,0.96,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483112,NAICS 483112 Deep sea passenger transportation,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483113,NAICS 483113 Coastal and great lakes freight transportation,19,451,60833349,134960,2595,3.1,0.91,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483114,NAICS 483114 Coastal and great lakes passenger transportation,5,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483211,NAICS 483211 Inland water freight transportation,23,1708,185530542,108624,2089,4.7,0.94,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,483212,NAICS 483212 Inland water passenger transportation,3,15,3421902,228127,4387,0.22,2.97,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484110,"NAICS 484110 General freight trucking, local",417,3549,223920934,63100,1213,0.75,0.89,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484121,"NAICS 484121 General freight trucking, long-distance, truckload",1002,8079,597677679,73984,1423,0.95,0.97,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484122,"NAICS 484122 General freight trucking, long-distance, less than truckload",82,3278,247192688,75400,1450,0.8,0.88,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484210,NAICS 484210 Used household and office goods moving,110,1455,87398035,60085,1155,0.93,1.07,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484220,"NAICS 484220 Specialized freight (except used goods) trucking, local",164,2687,233977214,87072,1674,0.76,1.11,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,484230,"NAICS 484230 Specialized freight (except used goods) trucking, long-distance",214,5382,939277834,174522,3356,2.54,1.91,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485113,NAICS 485113 Bus and other motor vehicle transit systems,3,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485210,NAICS 485210 Interurban and rural bus transportation,17,1317,68402853,51955,999,5.61,0.8,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485310,NAICS 485310 Taxi and ridesharing services,14,136,4337670,32012,616,0.21,0.25,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485320,NAICS 485320 Limousine service,63,562,22990569,40884,786,1.22,0.84,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485410,NAICS 485410 School and employee bus transportation,12,326,10420586,31949,614,0.11,0.75,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485510,NAICS 485510 Charter bus industry,13,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485991,NAICS 485991 Special needs transportation,20,512,21011664,41065,790,0.47,0.84,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,485999,NAICS 485999 All other transit and ground passenger transportation,13,62,3779597,60716,1168,0.11,1.01,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,486110,NAICS 486110 Pipeline transportation of crude oil,43,3369,562287507,166917,3210,17.85,0.95,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,486210,NAICS 486210 Pipeline transportation of natural gas,79,6572,1641121398,249708,4802,12.71,1.32,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,486910,NAICS 486910 Pipeline transportation of refined petroleum products,11,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,486990,NAICS 486990 All other pipeline transportation,7,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,487110,"NAICS 487110 Scenic and sightseeing transportation, land",6,137,3787783,27581,530,0.82,0.53,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,487210,"NAICS 487210 Scenic and sightseeing transportation, water",3,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,487990,"NAICS 487990 Scenic and sightseeing transportation, other",5,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488111,NAICS 488111 Air traffic control,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488119,NAICS 488119 Other airport operations,29,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488190,NAICS 488190 Other support activities for air transportation,91,4189,298155038,71177,1369,1.93,0.79,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488210,NAICS 488210 Support activities for rail transportation,58,2027,146986918,72506,1394,3.45,0.9,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488310,NAICS 488310 Port and harbor operations,10,81,8215794,101849,1959,0.64,1.11,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488320,NAICS 488320 Marine cargo handling,37,7761,393575630,50710,975,7.88,0.43,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488330,NAICS 488330 Navigational services to shipping,21,704,90431912,128378,2469,2.67,1.04,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488390,NAICS 488390 Other support activities for water transportation,35,313,35619379,113770,2188,2.47,1.1,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488410,NAICS 488410 Motor vehicle towing,96,1594,81550682,51161,984,1.37,0.8,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488490,NAICS 488490 Other support activities for road transportation,54,806,63261046,78471,1509,1.24,1.17,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488510,NAICS 488510 Freight transportation arrangement,593,8971,837872458,93394,1796,2.09,0.97,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488991,NAICS 488991 Packing and crating,36,772,45525683,58946,1134,2.29,0.97,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,488999,NAICS 488999 All other support activities for transportation,18,1135,274934072,242268,4659,4.55,2.73,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,491110,NAICS 491110 Postal service,13,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,492110,NAICS 492110 Couriers and express delivery services,157,12710,573495306,45121,868,0.9,0.74,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,492210,NAICS 492210 Local messengers and local delivery,122,1315,56982179,43338,833,0.47,0.61,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,493110,NAICS 493110 General warehousing and storage,256,20175,1009863703,50055,963,0.74,0.84,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,493120,NAICS 493120 Refrigerated warehousing and storage,22,610,32876716,53940,1037,0.52,0.74,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,493130,NAICS 493130 Farm product warehousing and storage,6,83,4811406,57795,1111,0.53,0.81,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,493190,NAICS 493190 Other warehousing and storage,50,2023,198957612,98372,1892,2.46,1.26,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512110,NAICS 512110 Motion picture and video production,107,205,14292854,69806,1342,0.06,0.52,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512120,NAICS 512120 Motion picture and video distribution,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512131,NAICS 512131 Motion picture theaters (except drive-ins),27,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512132,NAICS 512132 Drive-in motion picture theaters,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512191,NAICS 512191 Teleproduction and other postproduction services,15,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512199,NAICS 512199 Other motion picture and video industries,10,46,6387137,139610,2685,0.94,1.39,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512230,NAICS 512230 Music publishers,12,24,1467040,61127,1176,0.26,0.43,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512240,NAICS 512240 Sound recording studios,18,71,3599255,50933,979,0.9,0.6,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512250,NAICS 512250 Record production and distribution,8,8,472075,60913,1171,0.07,0.32,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,512290,NAICS 512290 Other sound recording industries,6,7,451946,60937,1172,0.17,0.57,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513110,NAICS 513110 Newspaper publishers,44,699,64653818,92484,1779,0.46,1.05,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513120,NAICS 513120 Periodical publishers,64,1729,176789351,102235,1966,1.57,0.77,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513130,NAICS 513130 Book publishers,28,268,33316106,124469,2394,0.31,1.03,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513140,NAICS 513140 Directory and mailing list publishers,10,26,3338456,129231,2485,0.1,0.91,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513191,NAICS 513191 Greeting card publishers,2,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513199,NAICS 513199 All other publishers,64,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,513210,NAICS 513210 Software publishers,287,3646,592926738,162616,3127,0.36,0.69,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,516110,NAICS 516110 Radio broadcasting stations,23,591,63121023,106864,2055,0.7,1.25,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,516120,NAICS 516120 Television broadcasting stations,6,421,45527019,108226,2081,0.39,0.89,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,516210,"NAICS 516210 Media streaming distribution services, social networks, and other media networks and content providers",78,1368,141829543,103658,1993,0.38,0.37,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,517111,NAICS 517111 Wired telecommunications carriers,164,5623,564166301,100335,1930,0.76,0.8,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,517112,NAICS 517112 Wireless telecommunications carriers (except satellite),103,1244,112630163,90563,1742,0.91,0.69,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,517121,NAICS 517121 Telecommunications resellers,66,696,63897948,91774,1765,1.09,0.77,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,517410,NAICS 517410 Satellite telecommunications,10,603,88276159,146314,2814,4.14,0.98,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,517810,NAICS 517810 All other telecommunications,21,543,70403013,129695,2494,0.76,0.73,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,518210,"NAICS 518210 Computing infrastructure providers, data processing, web hosting, and related services",301,3090,397020571,128503,2471,0.4,0.64,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,519210,NAICS 519210 Libraries and archives,6,56,4267850,75873,1459,0.13,1.27,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,519290,NAICS 519290 Web search portals and all other information services,21,163,26241169,160824,3093,0.07,0.44,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,521110,NAICS 521110 Monetary authorities-central bank,10,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522110,NAICS 522110 Commercial banking,998,17009,2243498910,131899,2537,0.77,0.99,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522130,NAICS 522130 Credit unions,187,3731,262432611,70345,1353,0.77,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522180,NAICS 522180 Savings institutions and other depository credit intermediation,21,257,33391972,129846,2497,0.17,1.2,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522210,NAICS 522210 Credit card issuing,6,245,35710934,145957,2807,0.21,0.92,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522220,NAICS 522220 Sales financing,66,1007,138856381,137857,2651,0.75,0.98,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522291,NAICS 522291 Consumer lending,195,1776,139929999,78789,1515,1.22,0.69,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522292,NAICS 522292 Real estate credit,246,2998,383715469,128008,2462,0.97,0.96,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522299,"NAICS 522299 International, secondary market, and all other nondepository credit intermediation",350,1842,185191990,100543,1934,1.32,0.73,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522310,NAICS 522310 Mortgage and nonmortgage loan brokers,123,669,64822086,96966,1865,0.49,0.78,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522320,"NAICS 522320 Financial transactions processing, reserve, and clearinghouse activities",117,1834,332696044,181413,3489,0.88,0.88,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,522390,NAICS 522390 Other activities related to credit intermediation,150,1042,62973430,60430,1162,0.91,0.48,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523150,NAICS 523150 Investment banking and securities intermediation,471,5263,1437770527,273193,5254,0.74,0.84,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523160,NAICS 523160 Commodity contracts intermediation,127,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523210,NAICS 523210 Securities and commodity exchanges,8,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523910,NAICS 523910 Miscellaneous intermediation,239,1044,248737932,238236,4581,1.93,0.75,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523940,NAICS 523940 Portfolio management and investment advice,1093,10349,1965364994,189909,3652,1.32,0.6,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523991,"NAICS 523991 Trust, fiduciary, and custody activities",30,323,41873389,129706,2494,0.97,0.83,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,523999,NAICS 523999 Miscellaneous financial investment activities,50,294,59344923,201625,3877,0.53,0.9,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524113,NAICS 524113 Direct life insurance carriers,67,2414,317988665,131731,2533,0.69,0.9,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524114,NAICS 524114 Direct health and medical insurance carriers,38,2498,190184866,76142,1464,0.37,0.63,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524126,NAICS 524126 Direct property and casualty insurance carriers,93,3537,425699529,120342,2314,0.5,0.92,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524127,NAICS 524127 Direct title insurance carriers,125,1857,231004063,124424,2393,2.06,0.99,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524128,"NAICS 524128 Other direct insurance (except life, health, and medical) carriers",8,83,8176814,98714,1898,0.28,0.9,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524130,NAICS 524130 Reinsurance carriers,5,32,6127114,192475,3701,0.07,1.02,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524210,NAICS 524210 Insurance agencies and brokerages,1967,16259,1800794061,110754,2130,1.06,0.95,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524291,NAICS 524291 Claims adjusting,67,587,57463844,97866,1882,0.59,0.85,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524292,NAICS 524292 Pharmacy benefit management and other third party administration of insurance and pension funds,44,850,65502976,77085,1482,0.25,0.72,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,524298,NAICS 524298 All other insurance related activities,51,863,100607364,116590,2242,0.55,0.93,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525110,NAICS 525110 Pension funds,9,137,13309905,97094,1867,1.84,0.75,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525120,NAICS 525120 Health and welfare funds,1,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525190,NAICS 525190 Other insurance funds,1,0,0,0,0,0.0,0.0,N
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525910,NAICS 525910 Open-end investment funds,20,75,30135840,399591,7684,1.34,1.23,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525920,"NAICS 525920 Trusts, estates, and agency accounts",18,25,45785149,1856155,35695,0.41,8.35,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,525990,NAICS 525990 Other financial vehicles,47,267,76714725,287590,5531,1.54,1.09,
48201,"Harris County, Texas",26420,"Houston-Pasadena-The Woodlands, TX",26420,center,True,531110,NAICS 531110 Lessors of residential buildings and dwellings,1092,11169,795374492,71212,1369,1.92,0.99,
